Type,Title,ISSN,eISSN,StartDate,EndDate,Resource,URL
Journal,Complexity in Engineering (COMPENG),,,,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003131
Journal,"Component Parts, Transactions of the IRE Professional Group on",2168-1686,,1954,1955,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=8219
Journal,Composite structures,0263-8223,1879-1085,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/02638223
Journal,Composites,0010-4361,1878-7134,1995,1995,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00104361
Journal,Composites business analyst,1464-2840,,1998,2000,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/14642840
Journal,Composites engineering,0961-9526,,1995,1995,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09619526
Journal,Composites manufacturing,0956-7143,,1995,1995,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09567143
Journal,"Composites. Part A, Applied science and manufacturing",1359-835X,1878-5840,1996,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/1359835X
Journal,"Composites. Part B, Engineering",1359-8368,1879-1069,1996,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/13598368
Journal,Composites science and technology,0266-3538,,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/02663538
Journal,"Composition-Based Software Systems, International Conference on",,,2008,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001619
Journal,"Compound Semiconductors, IEEE International Symposium on",,,1997,2003,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000111
Journal,Comprehensive psychiatry,0010-440X,1532-8384,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/0010440X
Journal,Comprehensive reviews in food science and food safety,,1541-4337,2002,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1541-4337
Journal,Compression and Complexity of Sequences Proceedings,,,1997,1997,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002266
Journal,Comptabilité(S),,1775-3554,2010,,Revues.org,http://rproxy.insa-rennes.fr/login?url=http://comptabilites.revues.org
Journal,Comptes rendus. Biologies,1631-0691,,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/16310691
Journal,Comptes rendus. Chimie,1631-0748,1878-1543,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/16310748
Journal,"Comptes rendus de l'Académie des sciences. Série II. Fascicule a, Sciences de la terre et des planètes",1251-8050,,1997,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/12518050
Journal,Comptes Rendus de l'AcadÃ©mie des Sciences - Series IIB - Mechanics-Physics-Astronomy,1287-4620,,1998,2000,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/12874620
Journal,Comptes Rendus de l'AcadÃ©mie des Sciences - Series IIB - Mechanics-Physics-Chemistry-Astronomy,1251-8069,,1997,1998,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/12518069
Journal,Comptes rendus de l'Académie des sciences. Série I. Mathématique,0764-4442,,1997,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/07644442
Journal,"Comptes rendus de l'Académie des sciences. Série IIb, Mécanique",1620-7742,,2000,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/16207742
Journal,"Comptes rendus de l'Académie des sciences, Série III, Sciences de la vie",0764-4469,,1997,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/07644469
Journal,"Comptes rendus de l'Académie des sciences. Série IV, Physique, astrophysique",1296-2147,,2000,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/12962147
Journal,"Comptes rendus de l'Académie des sciences. Series IIC, Chemistry",1387-1609,1878-5859,1998,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/13871609
Journal,Comptes rendus des séances de l'année - Académie des inscriptions et belles-lettres,0065-0536,1969-6663,1857,2007,PERSEE - Portail de revues scientifiques en sciences humaines et sociales,http://rproxy.insa-rennes.fr/login?url=http://www.persee.fr/web/revues/home/prescript/revue/crai
Journal,Comptes rendus. Geoscience,1631-0713,,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/16310713
Journal,Comptes rendus. Mathématique,1631-073X,,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/1631073X
Journal,Comptes rendus. Mecanique,1631-0721,1873-7234,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/16310721
Journal,Comptes rendus. Palevol,1631-0683,,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/16310683
Journal,Comptes rendus. Physique,1631-0705,1878-1535,2002,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/16310705
Journal,"Computational Advances in Multi-Sensor Adaptive Processing (CAMSAP), IEEE International Workshop on",,,2005,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001691
Journal,"Computational and Information Sciences (ICCIS), International Conference on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800262
Journal,Computational and mathematical organization theory,1381-298X,1572-9346,01/10/1995,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=1381-298X&volume=
Journal,Computational & theoretical polymer science,1089-3156,1930-8949,1997,2001,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/10893156
Journal,"Computational Aspects of Social Networks, CASON, International Conference on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002815
Journal,Computational biology and chemistry,1476-9271,1476-928X,2003,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/14769271
Journal,Computational complexity,1016-3328,1420-8954,01/03/1991,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=1016-3328&volume=
Journal,"Computational Complexity, Annual IEEE Conference on",1093-0159,,1996,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000112
Journal,"Computational Cybernetics (ICCC), International Conference on",,,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001523
Journal,Computational economics,0927-7099,1572-9974,01/01/1993,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0927-7099&volume=
Journal,"Computational Electromagnetics and Its Applications, Proceedings, ICCEA, International Conference on",,,1999,2004,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002170
Journal,"Computational Electromagnetics in Time-Domain (CEM-TD), Workshop on",,,2005,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001383
Journal,Computational Electromagnetics Workshop,,,2007,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001760
Journal,"Computational Electronics, International Workshop on",,,1998,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000113
Journal,"Computational Engineering in Systems Applications, CESA, IMACS Multiconference on",,,2006,2006,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002068
Journal,Computational geometry : theory and applications,0925-7721,,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09257721
Journal,Computational intelligence,0824-7935,1467-8640,1997,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8640
Journal,"Computational Intelligence (UKCI), UK Workshop on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800209
Journal,"Computational Intelligence and Bioinformatics and Computational Biology (CIBCB), IEEE Symposium on",,,2004,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001142
Journal,"Computational Intelligence and Communication Networks (CICN), International Conference on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800282
Journal,"Computational Intelligence and Computing Research, IEEE International Conference on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800275
Journal,"Computational Intelligence and Data Mining (CIDM), IEEE Symposium on",,,2007,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001621
Journal,"Computational Intelligence and Design, ISCID, International Symposium on",,,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002558
Journal,"Computational Intelligence and Games, CIG, IEEE Symposium on",,,2006,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001974
Journal,"Computational Intelligence and Industrial Application, PACIIA, Pacific-Asia Workshop on",,,2008,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002599
Journal,"Computational Intelligence and Informatics, International Symposium on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800236
Journal,"Computational Intelligence and Intelligent Informatics, ISCIII, International Symposium on",,,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001988
Journal,"Computational Intelligence and Multimedia Applications, International Conference on",,,1999,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000114
Journal,"Computational Intelligence and Natural Computing, CINC, International Conference on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002861
Journal,"Computational Intelligence and Security Workshops (CISW), International Conference on",,,2007,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001584
Journal,"Computational Intelligence and Security, International Conference on",,,2006,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001517
Journal,"Computational Intelligence and Software Engineering (CiSE), International Conference on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003013
Journal,"Computational Intelligence for Financial Engineering (CIFEr), Proceedings of the IEEE/IAFE",,,1995,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000115
Journal,"Computational Intelligence for Homeland Security and Personal Safety (CIHSPS), IEEE International Conference on",,,2004,2006,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001050
Journal,"Computational Intelligence for Image Processing, CIIP, IEEE Symposium on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002723
Journal,"Computational Intelligence for Measurement Systems and Applications (CIMSA), IEEE International Conference on",,,2003,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000117
Journal,"Computational Intelligence for Modelling, Control and Automation, and International Conference on Intelligent Agents, Web Technologies and Internet Commerce, International Conference on",,,2005,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001978
Journal,"Computational Intelligence for Multimedia Signal and Vision Processing, CIMSVP, IEEE Symposium on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002720
Journal,"Computational Intelligence for Visual Intelligence, CIVI, IEEE Workshop on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002721
Journal,"Computational Intelligence in Biometrics: Theory, Algorithms, and Applications, CIB, IEEE Workshop on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002728
Journal,"Computational Intelligence in Control and Automation, CICA, IEEE Symposium on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002738
Journal,"Computational Intelligence in Cyber Security, CICS, IEEE Symposium on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002718
Journal,"Computational Intelligence in Image and Signal Processing, CIISP, IEEE Symposium on",,,2007,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001969
Journal,"Computational Intelligence in Multicriteria Decision Making, IEEE Symposium on",,,2007,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001966
Journal,"Computational Intelligence in Multi-Criteria Decision-Making, MCDM, IEEE Symposium on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002726
Journal,"Computational Intelligence in Robotics and Automation (CIRA), IEEE International Symposium on",,,1997,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000118
Journal,"Computational Intelligence in Scheduling, CISCHED, SCIS, IEEE Symposium on",,,2007,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001985
Journal,"Computational Intelligence in Security and Defense Applications, CISDA, IEEE Symposium on",,,2007,2007,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001971
Journal,"Computational Intelligence in Vehicles and Vehicular Systems, CIVVS, IEEE Workshop on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002727
Journal,"Computational Intelligence in Virtual Environments, CIVE, IEEE Workshop on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002719
Journal,"Computational Intelligence Methods and Applications, CIMA, ICSC Congress on",,,2005,2005,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002092
Journal,"Computational Intelligence, Communication Systems and Networks, CICSYN, International Conference on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002865
Journal,"Computational Intelligence, Modelling and Simulation (CSSIM), International Conference on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002970
Journal,Computational materials science,0927-0256,1879-0801,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/09270256
Journal,Computational mathematics and modeling,1046-283X,1573-837X,01/01/1990,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=1046-283X&volume=
Journal,Computational mechanics,0178-7675,1432-0924,01/03/1986,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0178-7675&volume=
Journal,"Computational Modeling (MCSUL), Southern Conference on",,,2009,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800148
Journal,Computational optimization and applications,0926-6003,,01/10/1992,31/12/1996,Springer Journal Archives (Licence Nationale France),http://rproxy.insa-rennes.fr/login?url=http://link.springer.com/openurl?genre=journal&issn=0926-6003&volume=
Journal,"Computational Photography (ICCP), IEEE International Conference on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800125
Journal,"Computational Problem-Solving (ICCP), International Conference on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800258
Journal,"Computational Science and Engineering Workshops (CSEWORKSHOPS), IEEE International Conference on",,,2008,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002438
Journal,"Computational Science and Engineering, CSE, IEEE International Conference on",,,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002115
Journal,"Computational Science and its Applications (ICCSA), International Conference on",,,2007,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001290
Journal,"Computational Sciences and Optimization, CSO, International Joint Conference on",,,2009,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002829
Journal,Computational statistics & data analysis,0167-9473,1872-7352,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/01679473
Journal,"Computational Systems Bioinformatics Conference, CSB, Proceedings, IEEE",,,2004,2005,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002130
Journal,"Computational Systems Bioinformatics Conference, CSB, Workshops and Poster Abstracts. IEEE",,,2005,2005,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002129
Journal,"Computational Technologies in Electrical and Electronics Engineering, SIBIRCON, IEEE Region 8 International Conference on",,,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002416
Journal,"Computer (Long Beach, Calif.)",0018-9162,1558-0814,1970,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=2
Journal,Computer act!ve,,,01/09/2011,31/01/2013,Europresse.com,http://rproxy.insa-rennes.fr/login?url=http://rproxy.insa-rennes.fr/login?url=http://www.bpe.europresse.com/ip/intro.asp?user=INSAT_1
Journal,Computer-aided civil and infrastructure engineering,1093-9687,1467-8667,1997,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8667
Journal,"Computer Aided Control System Design (CACSD), IEEE International Symposium on",,,1989,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000119
Journal,"Computer Aided Control System Design, IEEE International Conference on Control Applications, IEEE International Symposium on Intelligent Control, IEEE",,,2006,2006,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002616
Journal,Computer aided design,0010-4485,1879-2685,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/00104485
Journal,Computer-aided engineering journal,0263-9327,,1983,1991,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/servlet/opac?punumber=2217
Journal,Computer aided geometric design,0167-8396,1879-2332,1995,,ScienceDirect - COUPERIN,http://rproxy.insa-rennes.fr/login?url=http://www.sciencedirect.com/science/journal/01678396
Journal,"Computer and Automation Engineering, ICCAE, International Conference on",,,2009,2010,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002685
Journal,"Computer and Communication Engineering, ICCCE, International Conference on",,,2008,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002119
Journal,"Computer and Communication Technologies in Agriculture Engineering (CCTAE), International Conference On",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800096
Journal,"Computer and Communication Technology (ICCCT), International Conference on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800211
Journal,"Computer and Communications Security (ICCCS), International Conference on",,,,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003072
Journal,"Computer and Computational Sciences (IMSCCS), International Multi-Symposiums on",,,2006,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001647
Journal,"Computer and Information Science (ACIS), International Conference on",,,2005,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001200
Journal,"Computer and Information Sciences (ISCIS), International International Symposium on",,,2007,2009,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001545
Journal,"Computer and Information Technology (CIT), International Conference on",,,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001306
Journal,"Computer and Information Technology (ICCIT), International Conference on",,,2007,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002111
Journal,"Computer and Information Technology Workshops, CIT Workshops, IEEE International Conference on",,,2008,2008,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001948
Journal,"Computer and Network Technology (ICCNT), International Conference on",,,2010,2010,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800049
Journal,"Computer and Robot Vision, CRV, Canadian Conference on",,,2004,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001794
Journal,Computer animation and virtual worlds,1546-4261,1546-427X,1996,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1546-427X
Journal,"Computer Application and System Modeling (ICCASM), International Conference on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800212
Journal,"Computer Application in Medical Care, Annual Symposium on",,,1978,1983,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000122
Journal,Computer applications in engineering education,1061-3773,1099-0542,1996,,Wiley-Blackwell - Couperin 2012,http://rproxy.insa-rennes.fr/login?url=http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0542
Journal,"Computer Applications in Nuclear, Particle and Plasma Physics, Real Time Conference",,,1991,1991,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000622
Journal,"Computer Architecture and Digital Systems, CSI International Symposium on",,,2010,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800168
Journal,"Computer Architecture and High Performance Computing (SBAC-PAD), International Symposium on",1550-6533,,2002,,IEEE/IET Electronic Library (IEL),http://rproxy.insa-rennes.fr/login?url=http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001139
